ID_num,dest_ip,source_mac,dest_mac,packet_count,packet_per_sec,byte_count,byte_per_sec,tcp_flags,connection_attempts,unique_ports,protocol,label
3652,132.18.144.148,a7:e5:91:eb:c6:3f,a2:14:46:7b:94:2a,112,29,7449,1749,SYN,26,78,TCP,Port Scanning
3653,189.158.117.247,29:b3:fc:70:a8:e4,5e:73:b4:f1:fd:74,3185,448,105141,119562,SYN,4,3,TCP,DDoS
3654,94.250.34.139,f4:00:c1:9d:4d:03,f6:ab:24:97:b0:ce,1470,314,159017,44891,ACK,3,1,TCP,DDoS
3655,103.225.93.114,03:aa:94:85:dd:1a,5d:d7:ba:35:97:08,3593,622,123241,39245,SYN,6,4,TCP,DDoS
3656,52.176.191.8,a1:1a:9f:1c:e8:c1,c4:b7:ed:93:2f:b5,50,7,635,596,NONE,1,2,ARP,ARP Poisoning
3657,121.19.107.204,40:80:08:75:32:04,42:c4:50:69:63:5a,82,18,726,148,NONE,1,2,ARP,ARP Poisoning
3658,152.210.28.46,d1:8d:d1:93:40:da,31:62:d3:33:55:e0,206,15,9751,328,SYN,67,61,TCP,Port Scanning
3659,121.50.59.246,83:b0:7a:c4:e6:82,e0:42:21:53:a8:b5,386,91,2524,4898,SYN,121,6,TCP,Brute Force
3660,72.110.240.27,96:ae:fb:2a:83:4a,93:59:83:31:aa:b5,405,42,15254,3904,SYN,148,5,TCP,Brute Force
3661,63.112.186.38,68:d0:a0:27:1a:9d,4f:fc:d6:56:97:d3,229,46,6142,10325,ACK,142,3,TCP,Brute Force
3662,167.232.170.147,8f:f1:99:96:d9:a9,25:e4:60:83:c0:0b,28,9,412,252,NONE,2,2,ARP,ARP Poisoning
3663,195.145.204.197,5c:08:67:23:bd:29,ee:8c:81:c9:a5:15,168,78,13038,8840,SYN,77,1,TCP,Brute Force
3664,205.95.196.215,96:46:da:20:77:e8,9e:c3:f6:b7:a5:28,67,36,1438,4183,SYN,33,96,TCP,Port Scanning
3665,216.56.13.127,45:70:ed:3c:47:b8,b0:84:c6:86:a2:43,59,3,1843,445,NONE,2,3,ARP,ARP Poisoning
3666,97.143.211.94,61:0b:58:31:ec:a9,39:2c:e8:6e:1f:c1,147,74,5574,8699,SYN,115,6,TCP,Brute Force
3667,192.168.97.51,ef:32:7b:49:a0:71,4f:1e:7b:93:7d:2b,11,0.66,1612,65.12,,0,0,ARP,Normal
3668,215.39.62.155,5d:40:d4:82:5a:44,a0:16:36:1f:a0:3f,52,18,957,757,NONE,4,1,ARP,ARP Poisoning
3669,119.178.147.29,ff:6e:9f:2b:1c:57,96:ea:9b:eb:52:7a,3711,559,104091,121049,SYN,1,6,TCP,DDoS
3670,160.143.174.229,77:94:50:78:6e:9d,85:93:f4:35:91:bb,105,47,14114,6628,ACK,96,3,TCP,Brute Force
3671,255.244.218.22,1e:9e:0e:ba:97:68,af:bd:fc:3e:2c:96,199,16,5533,4942,SYN,47,74,TCP,Port Scanning
3672,66.185.26.97,06:26:18:b3:45:af,cc:c0:1a:58:0f:15,257,46,3240,783,SYN,75,65,UDP,Port Scanning
3673,177.147.32.155,ce:4c:93:84:85:f4,34:0d:cf:e3:51:11,336,72,3710,5799,SYN,169,8,TCP,Brute Force
3674,152.124.32.96,97:51:d9:49:68:33,6c:dc:cc:84:15:5e,67,20,4474,1429,SYN,54,66,TCP,Port Scanning
3675,154.161.211.202,24:71:3c:6d:c6:4c,a2:42:2f:90:3d:55,125,13,1079,4627,SYN,94,37,TCP,Port Scanning
3676,79.142.87.44,07:c3:fb:4d:ea:02,94:05:91:f0:fe:54,465,48,59529,4399,,145,2,ARP,ARP Poisoning
3677,37.133.225.253,b8:14:e7:37:2b:c7,e3:78:79:d6:ff:c5,3399,944,118705,83755,ACK,2,7,TCP,DDoS
3678,192.168.74.120,a0:5c:c9:d3:37:f3,72:9b:ac:cb:d9:86,26,11.46,1775,1202.86,,4,5,ICMP,Normal
3679,132.76.37.73,b0:58:72:f1:60:fe,c9:e1:d0:d4:d2:d6,268,45,5739,3960,ACK,64,5,TCP,Brute Force
3680,192.252.175.35,02:af:6d:2e:d3:a1,02:b3:4d:db:38:46,1737,603,133455,31031,SYN,9,6,TCP,DDoS
3681,99.153.221.55,68:82:ec:53:76:c1,8f:58:d7:a9:07:94,195,25,76936,3047,,145,3,ARP,ARP Poisoning
3682,78.60.183.145,ee:a1:f6:f7:f9:3b,d3:eb:1e:c6:45:9d,262,37,44222,3891,,33,5,ARP,ARP Poisoning
3683,192.168.47.156,54:09:fe:67:df:37,0d:f9:7d:8c:3e:01,10,4.9,1152,204.39,,0,0,ARP,Normal
3684,220.151.38.254,08:fb:cf:fd:cb:7f,e5:df:77:27:04:90,384,77,12976,4151,SYN,82,8,TCP,Brute Force
3685,107.112.4.32,03:f7:7a:cf:20:82,d1:31:9c:98:84:c6,375,94,8850,8175,ACK,150,7,TCP,Brute Force
3686,176.75.157.137,63:5f:2a:67:8b:6d,88:36:be:8b:45:0b,84,39,2030,3125,SYN,28,56,TCP,Port Scanning
3687,85.208.195.15,f7:88:b4:3c:50:c1,8c:37:8a:03:24:69,221,41,2866,162,SYN,44,93,UDP,Port Scanning
3688,117.240.58.5,9a:ee:55:12:6e:67,a3:c1:6d:89:7d:37,20,44,327,1081,NONE,3,17,UDP,Normal
3689,235.148.104.156,f6:ea:0d:a5:07:c0,b3:8b:78:f1:f0:2f,78,25,4577,86,RST,9,11,TCP,Normal
3690,185.89.149.4,3e:35:1d:79:76:48,82:cd:ca:83:f9:41,1558,314,88579,97069,ACK,2,8,TCP,DDoS
3691,164.135.67.28,7d:34:d7:bd:58:50,db:9a:ff:d8:f0:fd,372,48,63309,2286,,136,3,ARP,ARP Poisoning
3692,180.94.65.5,91:1a:df:cb:2a:44,a5:4c:ae:37:bd:77,94,11,1366,158,NONE,1,2,ARP,ARP Poisoning
3693,144.197.88.42,11:b4:a8:06:59:97,14:30:0b:a8:78:80,57,8,2940,1936,RST,8,15,TCP,Normal
3694,34.253.176.158,f1:c6:a3:26:db:72,50:c6:44:47:fc:fd,4393,818,153099,97179,SYN,6,7,ICMP,DDoS
3695,17.16.73.46,8b:c0:ab:bc:cd:0f,1d:3c:7a:41:ff:4f,68,37,3763,4296,SYN,86,94,TCP,Port Scanning
3696,230.111.40.19,c5:f4:65:d3:a5:9f,5b:12:37:28:40:aa,2539,482,105013,36239,SYN,2,7,TCP,DDoS
3697,235.231.142.243,6e:26:8e:eb:8f:72,a2:03:e1:3c:da:ce,13,32,1250,1514,SYN,13,2,ICMP,Normal
3698,205.222.149.186,b9:54:ec:dd:f9:c6,86:ff:b7:e7:f0:27,50,28,2133,309,PSH,16,9,TCP,Normal
3699,241.223.17.237,a8:60:2d:86:6b:57,12:c2:f1:15:f3:42,2011,949,134257,27358,SYN,4,4,TCP,DDoS
3700,169.47.189.25,d1:0a:04:53:da:2e,6d:bf:7b:ea:59:a6,1190,727,139130,127987,ACK,4,1,TCP,DDoS
3701,233.28.149.183,82:56:02:c9:23:8e,8a:e1:48:c9:d3:6c,41,37,3088,100,PSH,5,10,ICMP,Normal
3702,65.48.13.86,30:bb:88:f5:90:8d,2b:db:99:a5:9e:b3,1318,706,163312,53686,SYN,7,4,TCP,DDoS
3703,205.128.17.203,0d:38:bb:67:6a:6b,95:32:99:96:e8:39,4383,770,184359,144643,SYN,9,8,UDP,DDoS
3704,11.62.134.84,01:78:50:9c:cb:ff,1f:c1:ae:f7:62:22,59,9,719,711,NONE,2,3,ARP,ARP Poisoning
3705,192.168.174.99,ac:92:49:5c:4b:a1,a7:1d:34:c1:25:43,20,2.22,1090,260.08,,0,0,ARP,Normal
3706,28.15.50.45,04:ec:96:c7:02:90,9c:5f:9e:f9:dd:e3,22,7,934,918,NONE,3,3,ARP,ARP Poisoning
3707,186.42.6.129,4b:6b:94:1c:e3:ea,fb:a5:bc:16:ed:d3,65,28,4961,692,URG,5,16,UDP,Normal
3708,28.93.75.165,1c:84:53:86:b9:01,3c:3d:3d:d4:a2:b4,113,39,5099,454,SYN,63,88,TCP,Port Scanning
3709,138.160.43.252,50:6e:fb:67:ba:aa,bf:d5:9e:ec:14:97,204,8,6907,4955,NONE,22,60,TCP,Port Scanning
3710,25.254.210.177,79:7c:97:91:cb:e9,61:96:99:da:43:b6,12,42,3187,999,FIN,1,13,UDP,Normal
3711,202.97.1.170,0d:75:19:04:11:dd,a7:31:1c:a8:a0:2f,65,11,2874,539,NONE,14,7,TCP,Normal
3712,71.63.91.135,f5:67:53:69:1c:0f,25:a6:d5:74:18:dd,68,35,1058,1490,PSH,6,18,ICMP,Normal
3713,193.193.70.255,72:93:d3:5d:5d:c4,02:8e:da:98:46:1e,43,17,285,673,NONE,2,1,ARP,ARP Poisoning
3714,47.139.55.169,ac:b9:61:03:c6:81,5f:6d:27:f9:fc:27,59,5,978,577,NONE,1,3,ARP,ARP Poisoning
3715,99.236.196.255,83:f4:32:a1:12:73,2c:6e:98:f0:7e:c2,3517,610,84119,115984,NONE,1,1,UDP,DDoS
3716,148.172.105.110,aa:17:c6:33:df:cd,54:1e:9e:46:81:88,25,1,1807,1875,FIN,16,4,TCP,Normal
3717,31.78.40.211,01:ec:b2:5b:d1:de,1c:c3:a1:08:1c:14,85,15,468,937,NONE,3,1,ARP,ARP Poisoning
3718,18.195.178.17,98:78:95:db:80:09,da:80:38:f3:c6:9b,364,37,5252,8289,ACK,126,1,TCP,Brute Force
3719,99.78.116.105,f0:aa:2d:de:68:4a,a0:a1:1a:d4:7e:c8,363,10,16400,4857,SYN,92,7,TCP,Brute Force
3720,73.215.50.13,ca:a7:5c:b9:77:d5,7d:03:ae:a3:b7:31,67,37,263,61,NONE,5,10,ICMP,Normal
3721,237.56.67.116,0a:72:e1:6d:d8:09,19:3d:bc:62:0a:70,75,24,4377,450,RST,8,17,TCP,Normal
3722,59.105.202.242,5d:01:ae:c0:78:e4,14:25:e9:ab:c2:79,152,18,81593,4043,,148,2,ARP,ARP Poisoning
3723,192.168.205.243,cb:fb:05:73:aa:15,25:10:5c:97:32:dd,3,1.08,1977,434.86,,0,0,ARP,Normal
3724,225.65.132.47,64:69:6e:3b:8f:20,10:05:e4:f8:0e:b6,3467,988,188109,82492,SYN,8,8,TCP,DDoS
3725,121.254.158.161,fc:63:5a:45:9d:47,6f:62:1c:ee:2b:d2,3038,908,194793,76187,ACK,9,4,TCP,DDoS
3726,82.70.222.8,7f:69:e4:ea:4d:1c,86:44:73:82:ef:36,500,42,99494,3537,,98,3,ARP,ARP Poisoning
3727,106.94.226.99,fc:f2:26:2f:ac:6e,30:0a:04:a5:8e:e7,240,10,2834,2239,NONE,58,41,UDP,Port Scanning
3728,70.237.199.94,59:4d:58:79:5f:3e,a8:a0:31:a1:49:69,246,46,8294,711,SYN,88,22,TCP,Port Scanning
3729,77.63.93.216,54:98:d0:ff:fc:e9,27:4b:90:fb:3e:00,369,49,14023,8099,ACK,139,5,TCP,Brute Force
3730,199.134.113.197,5f:cf:a6:68:8d:74,e2:b4:1d:56:ea:83,343,30,55878,3345,,162,4,ARP,ARP Poisoning
3731,236.155.236.130,48:33:bd:bf:98:46,e2:c3:b4:cd:0a:5a,226,31,4823,2735,SYN,98,29,TCP,Port Scanning
3732,202.129.222.35,2a:42:3c:e6:2a:22,66:86:61:7f:f6:89,366,12,77453,2756,,32,5,ARP,ARP Poisoning
3733,88.53.205.103,aa:07:6f:a0:09:97,28:18:27:39:14:c0,2865,267,127950,149034,SYN,3,3,TCP,DDoS
3734,192.168.254.165,36:64:64:d3:67:8c,b7:15:bd:78:d5:7f,11,1.16,109,129.22,,0,0,ARP,Normal
3735,67.217.48.243,85:cd:99:2c:b7:da,91:71:78:5e:b6:46,95,10,2054,59,NONE,17,9,UDP,Normal
3736,243.103.209.216,f8:3e:30:70:18:02,a5:c3:35:21:d5:df,199,46,7572,3798,SYN,27,39,TCP,Port Scanning
3737,98.123.225.40,31:60:52:71:29:3e,53:24:36:ee:2d:a1,3596,247,153561,73829,SYN,4,8,TCP,DDoS
3738,4.240.203.177,de:13:e9:cf:50:25,15:d6:13:32:da:d3,65,44,7914,3933,SYN,41,71,TCP,Port Scanning
3739,87.127.133.210,b9:0f:21:ca:e2:19,ab:ed:53:b7:b3:98,486,68,6951,9317,FIN,167,8,TCP,Brute Force
3740,222.203.91.222,6b:ce:b2:7f:8e:44,f1:8e:2e:7e:da:07,10,49,1369,659,SYN,17,5,ICMP,Normal
3741,162.1.67.109,57:8e:b1:87:c5:1d,4a:49:77:91:de:49,388,13,17073,9633,SYN,194,3,TCP,Brute Force
3742,61.23.194.47,5f:82:ce:5a:f6:81,13:e1:74:49:34:47,241,25,41034,3635,,166,1,ARP,ARP Poisoning
3743,5.3.157.7,d4:00:6b:b8:52:a2,11:bc:94:ee:9b:71,126,18,5104,2545,SYN,175,4,TCP,Brute Force
3744,57.230.19.74,4a:b1:cc:6f:88:1c,42:c6:bc:44:e5:cb,392,13,87193,4300,,62,5,ARP,ARP Poisoning
3745,116.141.26.248,ea:6c:b4:4e:18:65,9f:f6:ed:66:cc:3a,89,33,2905,165,RST,2,1,UDP,Normal
3746,228.3.34.176,6a:d2:b7:b0:21:d2,a6:5b:ac:43:61:c0,203,45,51836,4437,,32,1,ARP,ARP Poisoning
3747,218.28.77.181,0b:55:ac:3a:34:0f,ae:71:61:aa:2b:2f,1011,622,85485,88087,ACK,8,7,TCP,DDoS
3748,28.102.17.243,4f:7f:2e:62:cf:f7,02:0f:98:d8:c9:f9,1540,940,147321,96450,SYN,3,2,TCP,DDoS
3749,179.7.44.103,78:8f:4a:7c:84:0d,77:0b:2c:b6:eb:fd,22,9,1307,260,NONE,3,1,ARP,ARP Poisoning
3750,98.96.169.78,be:cc:a3:fc:33:53,e1:02:8a:fd:84:38,3276,765,116411,110033,SYN,6,3,TCP,DDoS
3751,3.240.103.230,4e:4e:f8:d3:98:47,a6:e1:ce:55:71:49,32,7,1518,434,NONE,3,3,ARP,ARP Poisoning
3752,192.168.228.164,b4:3d:00:0e:c6:28,73:d1:29:85:19:4b,19,3.06,853,387.87,,0,0,ARP,Normal
3753,171.112.103.165,44:ea:e0:d9:46:79,58:57:fa:e6:f1:ce,85,21,6260,3799,NONE,62,88,TCP,Port Scanning
3754,85.89.3.79,2b:e1:6c:16:ff:b5,17:0f:91:be:5a:c1,52,11,1131,343,NONE,1,4,ARP,ARP Poisoning
3755,168.68.188.156,e2:c0:89:a5:62:97,75:14:02:4e:54:f4,270,50,3866,6003,ACK,54,1,TCP,Brute Force
3756,72.113.230.34,e9:ec:32:f8:f6:35,ed:5b:a0:5c:f8:b3,88,15,2708,2147,SYN,67,27,TCP,Port Scanning
3757,234.98.68.247,f7:29:9f:62:7e:fa,ea:8c:ae:08:76:cd,261,50,9536,3186,SYN,147,3,TCP,Brute Force
3758,156.230.107.228,d8:7f:d1:0c:63:9f,13:b8:ed:1a:eb:31,81,39,4523,3585,SYN,68,68,UDP,Port Scanning
3759,70.206.129.65,9e:1e:81:d9:9b:cd,ee:b3:64:4e:2f:52,4502,298,177520,51507,SYN,8,4,ICMP,DDoS
3760,236.138.123.126,c7:08:42:5c:f1:d7,a1:2a:7e:da:4e:d8,1410,449,130437,104715,ACK,7,5,TCP,DDoS
3761,95.103.246.126,5c:38:f1:9e:28:b0,8d:26:16:93:0e:21,49,4,1828,156,NONE,3,1,ARP,ARP Poisoning
3762,16.25.48.27,b6:70:81:9b:30:5f,71:9c:aa:e1:4c:f1,80,1,503,1667,SYN,7,3,ICMP,Normal
3763,216.13.170.152,6b:c7:6e:c0:d4:71,ac:2a:d0:3a:0f:34,34,42,677,996,FIN,5,6,UDP,Normal
3764,242.20.130.43,85:8c:f5:ea:dd:52,55:16:ec:c5:c4:60,396,74,7926,6238,SYN,85,3,TCP,Brute Force
3765,101.141.255.139,97:ac:fb:15:b6:7a,42:b9:05:8e:98:31,31,28,2754,96,RST,6,11,TCP,Normal
3766,53.51.106.172,99:8f:1c:13:2e:15,73:7a:b7:6a:58:c3,102,79,15041,11362,ACK,138,5,TCP,Brute Force
3767,144.132.90.93,27:44:e9:3f:d1:7d,44:7e:78:ac:4c:f0,30,23,2740,1539,PSH,14,10,TCP,Normal
3768,69.168.130.161,b7:b4:4e:b3:05:14,06:b9:86:7d:9b:6d,34,3,3040,764,FIN,11,2,UDP,Normal
3769,5.203.161.217,70:fa:ca:3c:64:b5,64:f5:4f:08:08:91,364,68,13177,12814,SYN,155,6,TCP,Brute Force
3770,163.219.163.63,b7:3b:cd:38:28:aa,44:bd:f5:4a:a6:04,55,3,4012,1853,RST,17,1,UDP,Normal
3771,97.82.169.53,c3:ab:30:a9:b5:90,23:33:74:85:be:bd,183,32,8473,7331,SYN,77,9,TCP,Brute Force
3772,169.142.239.220,7a:a3:6f:53:b1:7e,00:c3:c5:87:59:7f,3806,800,144635,122543,ACK,6,3,TCP,DDoS
3773,176.162.48.74,f2:36:67:d1:5e:66,2f:f2:5d:66:42:1c,33,7,1750,995,NONE,1,1,ARP,ARP Poisoning
3774,192.168.5.234,9b:e5:d8:e8:33:04,34:3d:90:ec:0a:cc,19,2.54,923,255.09,,0,0,ARP,Normal
3775,213.21.5.38,50:26:05:3d:ce:b3,86:87:b2:f4:30:8c,296,43,8682,3722,SYN,34,80,UDP,Port Scanning
3776,55.228.236.27,4c:f8:0f:8c:e2:61,57:41:95:d7:9f:05,453,10,16171,7587,FIN,189,7,TCP,Brute Force
3777,178.140.9.217,64:30:03:1f:0b:ab,58:6e:6b:49:97:5c,494,36,48648,2290,,197,3,ARP,ARP Poisoning
3778,184.32.152.17,51:11:07:89:50:d9,b5:cd:a8:e6:60:e0,109,75,11450,13742,FIN,58,5,TCP,Brute Force
3779,109.66.65.220,ea:88:f5:e5:2d:9d,23:b2:50:9b:b0:09,206,49,1655,3026,SYN,99,32,TCP,Port Scanning
3780,14.19.108.95,7a:cb:dc:44:5f:80,7d:f8:30:8e:ec:82,181,28,34610,2119,,142,5,ARP,ARP Poisoning
3781,37.55.94.251,ef:f8:6b:92:a6:51,64:08:c6:8a:bd:46,83,30,356,1206,PSH,14,8,TCP,Normal
3782,86.21.250.13,25:82:98:94:e0:84,8c:77:fa:eb:17:09,1982,535,105191,58287,SYN,6,3,UDP,DDoS
3783,81.102.40.75,07:57:a9:1b:4c:1f,ec:8f:78:22:3a:eb,110,72,2149,10456,SYN,152,9,TCP,Brute Force
3784,253.26.147.87,4c:8d:f5:c5:a8:fb,ed:b6:2d:e3:79:8e,25,25,3789,1495,URG,11,5,UDP,Normal
3785,194.109.245.80,3c:b7:1b:33:29:22,ff:73:50:f4:60:82,315,39,60793,4675,,148,4,ARP,ARP Poisoning
3786,11.32.30.77,a4:aa:34:80:0e:e2,89:28:e8:0b:54:32,205,23,7274,6001,SYN,58,2,TCP,Brute Force
3787,99.204.28.161,3f:ef:f6:d6:15:ad,85:8c:42:eb:e8:72,374,88,11314,14118,SYN,55,2,TCP,Brute Force
3788,30.8.70.85,6c:4c:0d:0b:20:a4,24:77:78:da:27:51,197,23,59005,4492,,112,3,ARP,ARP Poisoning
3789,170.103.146.112,cd:3a:fd:64:93:9b,53:ed:36:f0:c8:c2,3635,768,133027,121461,ACK,3,5,TCP,DDoS
3790,29.229.200.176,82:ea:8e:69:31:98,0c:64:d1:38:c8:a3,243,37,7199,2948,NONE,27,27,TCP,Port Scanning
3791,183.162.35.19,81:57:90:01:47:d5,ea:1e:2e:7a:52:7a,19,45,4431,218,PSH,14,4,ICMP,Normal
3792,192.168.33.244,cc:01:ba:82:37:d6,45:2f:08:4b:ee:af,5,2.86,850,207.69,,0,0,ARP,Normal
3793,219.140.80.109,78:65:7b:fc:ed:50,88:28:4e:7e:7d:fb,1706,428,79373,81261,SYN,5,8,TCP,DDoS
3794,150.152.81.165,10:16:53:44:06:96,d1:d0:c8:4a:a4:11,240,87,13985,5420,FIN,161,9,TCP,Brute Force
3795,114.16.223.56,09:17:23:56:35:ed,51:8a:bd:72:eb:c5,2134,939,107559,55188,ACK,9,6,TCP,DDoS
3796,136.105.13.246,3f:c1:46:b0:10:8c,d4:e1:5b:03:53:d5,138,87,14312,8835,SYN,82,9,TCP,Brute Force
3797,247.240.50.13,80:4c:43:64:25:c4,c1:7e:f9:20:3e:e7,2130,717,164674,126800,ACK,2,3,TCP,DDoS
3798,49.95.186.223,c3:10:1e:6b:18:ed,67:b9:e0:a6:36:21,50,49,9312,542,SYN,66,65,TCP,Port Scanning
3799,236.136.193.169,74:bb:b1:d9:71:51,dd:2f:22:a4:d2:83,2876,785,109511,134120,NONE,3,4,UDP,DDoS
3800,21.205.15.202,ae:61:cc:71:bc:dc,b3:e8:d0:02:2e:b2,326,63,10552,13498,SYN,166,3,TCP,Brute Force
3801,152.182.163.137,29:62:b2:7b:77:4c,43:6a:f5:22:9c:fe,351,36,94977,4999,,108,2,ARP,ARP Poisoning
3802,203.208.67.165,a5:f7:e2:4a:3e:ba,8f:db:99:83:74:c7,169,16,4281,4457,SYN,94,84,TCP,Port Scanning
3803,181.195.153.252,8a:c9:c8:4e:34:65,e7:04:0b:95:95:23,163,32,28117,3845,,155,5,ARP,ARP Poisoning
3804,67.83.116.14,1e:c9:30:1d:5a:1b,da:e4:3e:b1:76:c0,14,9,4818,1091,RST,4,8,TCP,Normal
3805,23.231.208.151,7f:25:0e:e1:d0:ba,dd:b2:e1:20:fe:3e,42,7,512,485,NONE,4,1,ARP,ARP Poisoning
3806,61.39.27.34,d4:8b:1c:aa:8d:92,71:d8:fc:9c:c2:8f,148,12,9172,2963,SYN,21,26,TCP,Port Scanning
3807,156.21.220.71,a2:5d:be:6f:39:0c,2b:b0:1a:d8:cc:fd,455,41,36755,4617,,171,3,ARP,ARP Poisoning
3808,209.112.43.207,5e:f5:da:d0:f4:67,7f:ea:01:35:52:b9,53,18,941,772,NONE,2,4,ARP,ARP Poisoning
3809,206.40.100.211,d2:13:e2:98:e0:57,03:b0:58:f9:5c:59,3288,212,124293,24235,SYN,9,1,UDP,DDoS
3810,199.252.183.140,0b:5c:47:7e:bc:af,2e:d1:9f:ff:4c:52,73,5,1931,108,NONE,3,3,ARP,ARP Poisoning
3811,245.239.54.91,b3:65:58:d0:e8:60,3a:80:de:61:e3:c1,107,51,8802,13463,SYN,116,1,TCP,Brute Force
3812,156.18.193.254,d3:9a:50:1a:e8:7a,00:7f:d2:5c:f9:79,91,3,250,428,NONE,4,4,ARP,ARP Poisoning
3813,81.162.175.142,46:a4:93:e5:74:e6,e1:6c:ff:af:72:c3,339,61,14604,12819,FIN,109,5,TCP,Brute Force
3814,187.154.122.232,9d:70:69:59:5f:c5,08:c3:8a:38:47:55,70,14,1616,995,NONE,2,3,ARP,ARP Poisoning
3815,74.181.66.33,15:96:c0:3e:7f:e7,f4:08:e2:1e:4c:42,311,36,45966,3559,,93,2,ARP,ARP Poisoning
3816,68.189.90.41,57:00:f2:a6:53:9e,e9:5e:c5:1a:c0:54,126,11,14690,4112,SYN,85,2,TCP,Brute Force
3817,227.86.33.177,cb:fa:b8:72:06:6e,1c:c6:0c:4d:e0:61,437,71,5235,14249,SYN,189,1,TCP,Brute Force
3818,34.42.147.162,e2:29:22:c5:b8:0f,7d:96:7d:b9:88:40,37,7,820,874,NONE,2,1,ARP,ARP Poisoning
3819,172.202.225.175,bb:1f:82:41:19:a7,49:37:f4:a0:df:b1,76,6,880,299,NONE,2,1,ARP,ARP Poisoning
3820,160.80.47.204,bd:cb:a9:d4:a9:92,f9:79:e5:f6:99:2d,97,31,783,1967,RST,16,9,UDP,Normal
3821,148.250.209.170,ab:dc:93:93:23:b4,f3:57:b2:bf:a6:90,260,6,4381,2796,SYN,30,56,TCP,Port Scanning
3822,106.16.9.200,bc:7d:1d:0e:1d:d6,59:07:f4:fd:cd:25,1658,836,183865,137735,SYN,8,7,TCP,DDoS
3823,143.217.17.168,7a:26:b3:6b:2d:f1,ed:da:ca:94:00:4a,3245,291,153248,113063,SYN,2,1,TCP,DDoS
3824,168.99.159.156,4f:26:f0:a3:7b:51,b8:8a:de:1a:57:2f,3635,454,67759,20165,ACK,5,2,TCP,DDoS
3825,125.253.251.173,2a:36:57:91:6a:85,bf:3a:ce:c4:a4:80,177,9,7986,371,SYN,30,45,TCP,Port Scanning
3826,71.248.11.165,79:f3:4c:35:4b:03,77:e6:92:da:b4:0e,23,16,652,622,NONE,2,2,ARP,ARP Poisoning
3827,175.6.234.238,a5:ed:19:1b:00:f0,2c:0f:47:be:c2:04,147,88,16858,4652,SYN,94,3,TCP,Brute Force
3828,41.126.175.226,c1:6c:6e:0f:dd:7e,67:23:96:e6:0a:78,256,48,39460,2581,,63,3,ARP,ARP Poisoning
3829,3.168.240.75,1e:79:56:29:7a:e1,c5:88:b4:d4:d8:33,365,16,60413,3531,,151,5,ARP,ARP Poisoning
3830,107.41.212.50,7e:34:80:d2:95:c5,d0:93:b6:1c:77:28,76,43,1050,125,ACK,6,13,TCP,Normal
3831,115.88.119.56,34:8d:74:e8:af:10,80:ba:d4:ea:4c:db,413,32,5881,5289,SYN,192,9,TCP,Brute Force
3832,135.230.91.226,76:80:ee:0c:2a:94,84:34:49:03:b6:63,56,7,3337,236,SYN,4,15,TCP,Normal
3833,126.246.253.103,1c:5a:b3:c1:38:ea,0d:3b:d9:e0:d1:b7,229,25,4368,1911,SYN,30,37,TCP,Port Scanning
3834,13.252.250.27,0e:d9:1a:76:fb:c1,20:26:f3:1a:c4:f1,33,18,1872,926,NONE,2,4,ARP,ARP Poisoning
3835,55.57.133.91,c1:13:da:33:24:32,23:15:08:3c:7e:59,54,42,559,224,SYN,3,8,UDP,Normal
3836,28.254.103.7,01:68:71:8b:0d:a7,73:3b:da:a5:89:db,4789,851,118222,25929,ACK,3,9,TCP,DDoS
3837,208.159.172.194,f9:b6:32:30:5a:e1,d8:26:8e:7d:c5:94,16,49,2804,136,PSH,3,13,TCP,Normal
3838,74.196.101.8,5d:e6:41:ef:77:60,f4:a6:43:3b:cf:89,190,42,2444,4123,SYN,93,67,TCP,Port Scanning
3839,203.153.168.165,9a:f6:f0:24:07:d0,cd:ff:31:56:1f:07,64,7,1104,159,NONE,3,3,ARP,ARP Poisoning
3840,178.173.13.119,c7:7b:be:2b:39:27,5f:95:84:6b:c8:ca,26,20,3680,147,RST,17,11,UDP,Normal
3841,153.75.32.180,69:ea:b3:8f:6a:b7,af:bc:75:21:eb:a0,132,33,8680,2705,SYN,119,1,TCP,Brute Force
3842,133.143.53.235,5a:97:37:aa:c7:67,34:99:ae:a0:32:c3,4688,797,78189,103137,SYN,2,3,UDP,DDoS
3843,241.56.176.168,87:a5:65:3d:19:10,c4:b9:ff:7c:b5:ed,271,39,16922,4038,SYN,89,2,TCP,Brute Force
3844,47.89.54.174,0f:1b:b1:04:c5:03,7c:b4:e2:fd:23:cf,50,40,252,1532,FIN,13,6,ICMP,Normal
3845,77.92.98.174,c5:4f:65:28:4d:45,56:d8:ff:ac:cd:d4,247,99,15862,8915,FIN,85,1,TCP,Brute Force
3846,234.238.157.143,9e:4b:d5:f6:0e:98,07:ff:80:14:d5:e2,4136,721,146971,132171,ACK,2,7,UDP,DDoS
3847,23.62.185.4,0d:49:d0:f8:9d:f0,90:f1:31:67:05:9f,219,6,7820,4437,SYN,50,40,TCP,Port Scanning
3848,86.105.185.106,7c:be:ba:69:d1:3d,e3:13:cc:9e:5b:52,98,6,2148,762,ACK,10,14,UDP,Normal
3849,63.25.214.66,f0:5d:4f:9c:6e:f6,c9:4a:77:06:bd:fa,65,8,247,715,NONE,1,2,ARP,ARP Poisoning
3850,174.213.163.87,40:6c:8a:20:24:d1,f6:76:90:ed:46:35,20,34,615,1727,ACK,11,2,UDP,Normal
